WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"The minimum thresholds and measurable objectives were established based on historical groundwater elevation data collected at RMP wells and projected groundwater levels during the GSP planning and implementation horizon. 
Appendix 3A includes hydrographs with historical measured and projected groundwater elevations for all RMP wells.

Board discussion on whether historical chronic lowering of groundwater levels during the recent or prior droughts had resulted in diminished supply in the past lead to general agreement that municipal, industrial, agricultural, and domestic users of groundwater adjusted to the lowered groundwater levels during past droughts. However, the SMGWA Board expressed that they did not want groundwater levels to fall below historical low levels as this would cause undue financial burden to some beneficial groundwater users.

""All measurable objectives set for degraded groundwater quality strive to keep groundwater quality at current concentrations. Measurable objectives for each RMP are the average concentration between January 2010 and December 2019 concentrations for each COC. The measurable objectives for RMPs are shown in Table 3-21 and included on chemographs in Appendix 3B.""","55 / 3.4.3.1
Appendix 3B
Table 3-21","1. Does the GSP mention Drinking Water Users for water quality MO? No
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs?

Not clear on how drinking water users were considered when establishing MOs,""",
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs?

",
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs?

",
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,,,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? No

",
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",No,"The RMPs used to evaluate groundwater quality compared to degraded groundwater quality SMC are based on the criteria that they are:• Regularly sampled at least annually• Representative of the aquifer in which they are screened• Located in areas where GSP related projects and management actions are likely to influence groundwater conditionsThe above criteria were used to narrow the water quality RMPs to the active municipal extraction wells listed in Table 3-15 and shown on Figure 3-13.",Figure 3-15 (pdf pg 305),"1. How were WQ RMS listed? (CASGEM ID, lat/long, described) 
2. How many WQ RMS were we able to map? (all, some, none) 
3. Of those mapped, was there a well within 1 mile of DACs? 
4.Of those mapped, was there a well within 1 mile of Tribes? 
5. Of those mapped, was there a well within 1 mile of domestic wells?",
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",No,"The selection of RMPs used to evaluate compliance with chronic lowering of groundwater level SMC are based on considerations that they:• Have a relatively long-term historical record• Are representative of the aquifer in which they are screened• Are preferably not an extraction wellBased on an evaluation of spatial well distributions, available measured groundwater level data, and groundwater level trends, RMPs listed in Table 3-14 are selected as points for assessment of chronic lowering of groundwater sustainability indicator. These wells will be used for long-term monitoring and to compare against SMC established in this GSP. The rationale for selecting each RMP is provided in Table 3-14 and the well locations are shown on Figure 3-7.",Figure 2-117 (pdf pg 161) (groundwater elevation motioring wells map),"1. How were Elevation RMS listed? (CASGEM ID, lat/long, described)
2. How many Elevation RMS were we able to map? (all, some, none)
3. Of those mapped, was there a well within 1 mile of DACs?
4.Of those mapped, was there a well within 1 mile of Tribes?
5. Of those mapped, was there a well within 1 mile of domestic wells?",
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"Data gaps in the hydrogeologic conceptual model coincide with areas of uncertainty in the GSP. The primary data gap is a lack of monitoring wells in parts of the basin that are not provided public water supply and have concentrated private well extractions. These include areas where groundwater is connected to surface water and areas where there is no nearby creek. Additionally, the deep Butano aquifer is poorly understood because it only has 2 dedicated monitoring wells. In parts of the Basin, these data gaps have led to some uncertainty on how aquifers interact with each other and surface water, and how they respond to stresses such as groundwater pumping and reduced precipitation. Eight new monitoring wells to be completed in 2022 will address these data gaps. && Four additional shallow monitoring wells will be completed in 2022 to improve understanding of interconnected surface water, to add as representative monitoring points, and to improve how the groundwater model simulates groundwater and surface water interactions. && The depletion of interconnected surface water sustainability indicator will be monitored using 2 existing shallow monitoring wells: SVWD SV4-MW near Bean Creek and SLVWD Quail MW-A near an unnamed tributary of Zayante Creek. Recognizing that the Basin does not have enough shallow wells on the major creeks in the Basin to monitor and evaluate the effects of groundwater extractions on streamflow in interconnected surface waters, up to 5 new shallow monitoring wells will be installed using Proposition 68 and agency match funds to complete the monitoring network. The proposed new monitoring well general locations and intended use are described in more detail in Section 3.3.4.1.3. && There are an additional 4 new Santa Margarita aquifer shallow monitoring wells proposed near private domestic wells to evaluate surface water/groundwater interactions as described in Section 3.3.4.1.3. && Spatial data gaps are identified in areas that have interconnected surface waters supported by aquifers pumped by municipal and private extractors, and with limited aquifer-specific groundwater level monitoring. In order to address these data gaps, 4 new monitoring wells will be installed with screen intervals in the aquifers underlying interconnected creeks. These wells will supplement the 2 existing shallow monitoring wells near creeks that are included as representative monitoring points for the depletion of interconnected surface water SMC. The new monitoring wells will include 4 wells in the Santa Margarita aquifer and 1 well in the Lompico aquifer.","7 / Executive Summary 
&& 
ES-9 
&& 
 3-10 / 3.3.1.1 
&& 
 3-35 / 3.3.4.1.1 
&& 
 5-8 / 5.6.1

Figure 3-6","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? yes - not a PMA but implementation activity #6",
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Yes,"Decades of monitoring by Santa Cruz County and other agencies have shown that these metrics vary seasonally with wet and dry periods and are resilient to most other watershed surface disturbances but are still susceptible to changes in conditions of the aquifers that control them. The timing of observations will be standardized, and field visits will occur twice a year, once in late spring/early summer (early May) and again in late summer/early fall (late September to early October). Timing may need to be adjusted slightly depending on the type of water year, and if there is late season rain, to capture the range of baseflow conditions. Measurements and observations will be documented in a standard format that will be uploaded to the DMS. Qualitative metrics, such as photo monitoring and general site observations, will also be collected during site visits to further evaluate site conditions within the context of the direct measurements. This information will be provided in annual GSP updates && Vegetation vigor analysis by remote sensing methods will be conducted every 5 years using annual remote sensing data available over that 5-year period. Results of the analysis will be included in the GSP’s 5-year updates.",Page 3-20 && 3-21 / 3.3.1.5,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? yes",
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Somewhat,"There are intentional efforts to reduce stormwater runoff in the Basin by increasing on-site recharge. Stormwater retention and recharge is required by the City of Scotts Valley guidelines for new development projects (City of Scotts Valley, 2017). The City’s guidelines are based on the CCRWQCB adopted Order R3-2013-0032 (July 2013). The Post-Construction Requirements mandate that development projects use Low Impact Development (LID) to detain, retain, and treat runoff. This has resulted and will continue to result in new on-site stormwater recharge in the Basin. SVWD contributes to stormwater recharge via the implementation of LID projects in Scotts Valley. LID projects consist of applying stormwater best management practices (BMPs) – such as infiltration basins, vegetated swales, bio-retention and/or tree box filters – to retain and infiltrate stormwater that is currently being diverted into the storm drain system.

July 23, 2021 Public Review Draft Infiltrated stormwater recharges the shallow aquifers in a manner similar to natural processes. The infiltration helps augment groundwater elevations and sustains groundwater contributions to stream baseflow that support local fish habitats. A complicating factor in implementing LID projects in the Scotts Valley area is that there is no centralized stormwater collection system, which limits the ability for large-scale projects to implement groundwater augmentation in the most beneficial areas.
The infiltrated stormwater recharges the shallow aquifers in a manner similar to natural processes. The infiltration helps augment groundwater levels and sustains groundwater contributions to stream baseflow that supports local fishery habitats.","37-38 / 2.1.3.4.6.3
&&
Page 4-8/ 4.2.2","1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed?
4. Are the projects implemented by the GSP or others? City of Scotts Valley/ SVWD
5. If others, is the GSP coordinating with the others in implementation?

GSP plans stormwater runoff recharge to increase on site recharge that will benefit local fish habitats
",
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",No,"The infiltrated stormwater recharges the shallow aquifers in a manner similar to natural processes. The infiltration helps augment groundwater levels and sustains groundwater contributions to stream baseflow that supports local fishery habitats.

The City of Santa Cruz is committed to enhancing stream flows and habitat in the San Lorenzo River for local anadromous fisheries, particularly for coho salmon and steelhead. Since 2007, the City has provided bypass flows to benefit salmonids in its water source streams beyond what was required by its water rights. The City has conducted extensive studies on flows needed for all steelhead life stages, and the effect of maintaining flows at various levels in the San Lorenzo River downstream of the Tait Street diversion. The City has also assessed passage flows downstream of Felton Diversion. The City continues to monitor various attributes related to fish habitat in the San Lorenzo River watershed. Under the City of Santa Cruz Water Department Watershed Monitoring Program, the following are specifically monitored:","25 / 2.1.2.8.2
&&
Page 4-8/ 4.2.2","If yes to projects:
1. Are the projects new, on-going or proposed?
2. Are the projects implemented by the GSP or others? 
3. If others, is the GSP coordinating with the others in implementation?

There doesn't seem to be any new projects proposed for habitat or stream restoration to improve water supply or GDE habitats
",
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Yes,"""SMGWA approved projects and management activities may potentially degrade groundwater quality under the following conditions: Recharge of Poor-Quality Water. A SMGWA approved recharge project could introduce poor quality water or contaminants into the Basin. This is highly unlikely because of the state’s antidegradation policy that prevents projects from causing degradation of surface water or groundwater. 

Rural residential land uses and users. Since private well owners do not routinely test groundwater pumped by their wells, there is a strong possibility that they could unknowingly drink groundwater exceeding drinking water standards and experience potential health effects. In addition, not having access to groundwater as a water source because of known undesirable results will significantly devalue properties that have no alternative water source or cannot be connected to a municipal water system. Finally, costly treatment systems may need to be installed depending on the concentration and chemical found in rural water supplies.
Ecological land uses and users. Groundwater dependent ecosystems have the potential to be directly impacted if baseflows become contaminated by degraded groundwater enters or is utilized by root zone of GDEs. Each species has differing tolerance to groundwater quality, but in general, groundwater quality degradation may cause nuisance or toxicity for some riparian, aquatic, or terrestrial species.""",3-71 to 3-73,"
1. Do they identify explicity beneficial users? Yes
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? Ecological users, Residential users
""

 GSP first ackowledges that SMGWA approved projects and management activies might impact beneficial users and lists the ways in which beneficial users might be impacted depsneding on the approved project. The GSP is very general when speaking of beneficial users and includes phrasing such as """"Urban land uses and users"""" , """"rural residential land uses and users"""" and """"ecological land uses and users"""". One of the only clear users identified that we look for is environmental users, the other two labels could include DAC and tribes but are not explicitly stated. Impacts to DAC and tribes needs to be mentioed because rural and urban water uses although include DAC and tirbes, do not share the same experiences uniformly with water in the Basin.""
",
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"There are intentional efforts to reduce stormwater runoff in the Basin by increasing on-site recharge. Stormwater retention and recharge is required by the City of Scotts Valley guidelines for new development projects (City of Scotts Valley, 2017). The City’s guidelines are based on the CCRWQCB adopted Order R3-2013-0032 (July 2013). The Post-Construction Requirements mandate that development projects use Low Impact Development (LID) to detain, retain, and treat runoff. This has resulted and will continue to result in new on-site stormwater recharge in the Basin. SVWD contributes to stormwater recharge via the implementation of LID projects in Scotts Valley. LID projects consist of applying stormwater best management practices (BMPs) – such as infiltration basins, vegetated swales, bio-retention and/or tree box filters – to retain and infiltrate stormwater that is currently being diverted into the storm drain system.

July 23, 2021 Public Review Draft Infiltrated stormwater recharges the shallow aquifers in a manner similar to natural processes. The infiltration helps augment groundwater elevations and sustains groundwater contributions to stream baseflow that support local fish habitats. A complicating factor in implementing LID
projects in the Scotts Valley area is that there is no centralized stormwater collection system, which limits the ability for large-scale projects to implement groundwater augmentation in the most beneficial areas.
The infiltrated stormwater recharges the shallow aquifers in a manner similar to natural processes. The infiltration helps augment groundwater levels and sustains groundwater contributions to stream baseflow that supports local fishery habitats.","37-38 / 2.1.3.4.6.3
&&
Page 4-8/ 4.2.2","1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the DAC? No
3. Are the projects new, on-going or proposed? Ongoing
4. Are the projects implemented by the GSP or others? City of Scotts Valley/ SVWD
5. If others, is the GSP coordinating with the others in implementation?

GSP plans stormwater runoff recharge to increase on site recharge that will benefit local fish habitats
",
WQ,,,DACs / Drinking Water,NA,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,"Public water systems operated by SMGWA member agencies could be expanded to incorporate parcels or developments dependent on private wells extracting from the Santa Margarita aquifer. A project of this nature would only be considered if it were found that private pumping was impacting surface water sources, if there was concern about shallower private wells going dry, or if there are climate change impacts not accounted for in current models. If this were the case, some parcels or developments could choose to be connected to the nearest public water system. Preliminary analysis undertaken as part of GSP development using the groundwater model indicates that private pumping is not causing significant depletion of interconnected surface water and so this is not a necessary project. Additionally, connecting rural parcels to a water system will require significant additional infrastructure for minimal benefit given the size and relatively low population density of the region.


Under such a curtailment scenario, the SMGWA would determine the amount of water that affected groundwater beneficial users could
pump sustainably, and the pumpers would be required to reduce their groundwater extraction to that allocation. All pumpers subject to allocations and restriction would be required to be metered. Should this dire option need to be considered at some point in the future, considerable technical work, discussion, and stakeholder input would be needed for the SMGWA to define the policies and procedures required to implement groundwater pumping restrictions.",46 / 4.6.4,"1. Is there a well mitigation program? No
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs?

Drinking water wells have been evaluated as not at risk of going dry therefore they have no current plan

",
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"SMGWA approved projects and management activities may potentially degrade groundwater quality under the following conditions:
• Changes to Basin Pumping. If the location and rates of groundwater pumping change as a result of projects implemented or management actions taken under the GSP, these changes could alter hydraulic gradients and cause movement of existing poor-quality groundwater towards a supply well at concentrations that exceed minimum thresholds.
• Groundwater Recharge. Active groundwater recharge through injection wells or surface spreading could potentially modify groundwater gradients and move existing poor-quality groundwater towards a supply well in concentrations that exceed minimum thresholds. Another potential cause of groundwater degradation from recharge by injecting water into the aquifer is mobilization of metals. Introducing surface water or purified wastewater into an aquifer may change the eH or pH of groundwater in such a way that minerals in the aquifer such as pyrite break down or trace elements are desorbed from clays, thereby releasing iron, manganese, or arsenic into the groundwater. Pilot testing can help understand geochemical impacts an ASR project may or may not have before a decision can be made on its feasibility.
• Recharge of Poor-Quality Water. A SMGWA approved recharge project could introduce poor quality water or contaminants into the Basin. This is highly unlikely because of the state’s antidegradation policy that prevents projects from causing degradation of surface water or groundwater.

SMGWA approved projects and management activities may potentially degrade surface water quality under the following conditions:
• Degraded Groundwater Impacts to Surface Water: Groundwater in the Basin is highly connected to surface water which means the quality of groundwater influences the quality of surface water. This is evident in the elevated nitrate concentrations in the San Lorenzo River influenced in large part by septic system leaching to groundwater. Users of surface water within the Basin are primarily SLVWD, and to a lesser extent a few private users and small water systems who have water rights. Surface water from the Basin is also used outside of the Basin by the City of Santa Cruz that has appropriative rights to San Lorenzo River water via licenses. These licenses allow the withdrawal of water at the San Lorenzo River Intake in Santa Cruz for delivery to the Graham Hill water treatment plant and the Felton diversion for storage at Loch Lomond Reservoir. Surface water is always treated before being used by the City of Santa Cruz for potable water. If SMGWA approved projects and management activities degrade surface water quality, additional treatment may be needed depending on the chemical constituents and concentrations.
• Degraded Groundwater Impacts to Soil Vapor: If SMGWA approved projects or management actions move existing plumes with vapor-forming chemicals, a potential impact on urban land use is formation of soil vapor plumes that may impact health. Vapor intrusion occurs when vapor-forming chemicals in contaminated soils or groundwater migrate into overlying buildings. Vapor-forming chemicals may include VOCs, such as TCE and benzene, select semi-volatile organic compounds, such as naphthalene, elemental mercury, and some polychlorinated biphenyls and pesticides (USEPA, 2020).",3-71 - 3-72,"1. Do those projects list potential impacts to water quality? Somehow (Not in PMA section)
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed?
4. Are the projects implemented by the GSP or others? SMGWA
5. If others, is the GSP coordinating with the others in implementation?

""potential impacts to water quality from Projects and Management Actions should be described
 GSP ackowledges potential impacts of water quality from approved Projects and Management Actions, although not under the Projects and Management Section, they do explicitly describe impcts that could potentially be caused by approved projects.
",
CC/Other,OTHER,,,NA,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
CC/Other,,,,NA,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"Up to 8 new monitoring wells are scheduled to be installed in 2022. The exact locations of new monitoring wells have not been finalized yet, but locations will be in the general vicinity described in Table 3-13 and depicted on Figure 3-6. Installation of the new monitoring wells is funded using Proposition 68 and SMGWA member agency match funds.

&&

The SMGWA will initiate a well metering program to collect volumes of non-de minimis groundwater extraction. These data will be used to assess and refine the sustainable yield calculation, which is used to define undesirable results related to the reduction of groundwater in storage sustainability indicator. The metering program will apply to all non-de minimis private pumping extracting more than 2 AFY and will be led by the County of Santa Cruz. Under the SGMA, private well owners who extract less than 2 AFY for domestic purposes (also called de minimis users), including individual water systems serving fewer than 5 connections, may not be required to meter their wells by the SMGWA.",34 / 3.3.4.1 && 5.5 & 5.6,,
CC/Other,,,,NA,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Yes,"As discussed in Section 4.2.1, SLVWD and SVWD have a long history of implementing successful water use efficiency activities resulting in significant demand reduction. Further expansion of these programs will allow SLVWD and SVWD to reach more customers and expand the awareness. This management action establishes a set of activities to support the SLVWD and SVWD’s long-term sustainable water supply planning efforts. The management action outlines a multi-pronged approach that increases awareness about indoor and outdoor water use efficiencies, promotes water efficient behaviors, and continuously reduces water waste. The program components include additional education and outreach measures such as free house calls to provide consultation and devices for efficient water use, continued participation in countywide conservation coalition activities, continued public speaking and local media placements, irrigation scheduling guidelines, commercial kitchen pre-rinse spray valve project repeating in 5 years (2023), and community outreach at Scotts Valley and Felton Farmers Market and other events. SLVWD and SVWD will continue to provide rebates on a variety of activities and equipment and free devices, which enhance water use efficiencies. Both SLVWD and SVWD will continue implementation and enforcement of the water waste policies (SLVWD Ordinance 106 and SVWD P500-15-1). In addition, SVWD will evaluate feasibility and effectiveness of a program that sets water targets for landscape customers. While education and outreach programs increase awareness and efficiency on the customer side, both SLWVD and SVWD will look to continue to increase efficiencies within their respective distribution systems through improvements to the metering infrastructure, evaluation and remediation of non-revenue water, and system pressure reduction. New metering infrastructures allow for increased accuracy, leak detection, and customer involvement and awareness. In 2016, SLVWD began deployment of new meters in its Lompico service area, and a multi-year system wide meter change out program that has upgraded 27% of meters system wide at the time of writing this GSP. In 2016, SVWD began system-wide deployment of Advanced Metering Infrastructure and achieved 100% completion in spring 2021. As part of regular capital improvements, SLVWD is planning to begin replacement of older storage tanks and pipelines. Many of these facilities are parts of older distribution systems that have been acquired by SLVWD. Several storage tanks within SLVWD are made of redwood and known sources of water loss. Systemically addressing water losses increases overall efficiency and reduces non-revenue loss thereby decreasing consumption and groundwater pumping.",11 / 4.3.1.1,,
CC/Other,,,,NA,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Somewhat,"A purified wastewater recharge project in the Scotts Valley area would use advanced water purification technology to treat existing secondary-treated effluent source water from the City of Santa Cruz Wastewater Treatment Facility (WWTF). Advanced treated wastewater would be injected into the Lompico aquifer in the Scotts Valley area. The project could use the expanded capacity of Soquel Creek Water District’s (SqCWD) Chanticleer Advanced Water Purification Facility (AWPF) that is scheduled to begin construction in 2021 as part of the Pure Water Soquel project. SVWD is in the process of assessing the feasibility and benefit to the Basin of using purified wastewater to replenish the Lompico aquifer. In 2020, SVWD performed an alternatives analysis to assess alternative purified wastewater projects ranging between 250 to 2,600 AFY (Kennedy/Jenks, 2020). Modeling performed in preparation of this GSP shows 710 AFY of replenishment would be enough to raise groundwater levels in the Lompico aquifer by 20 to 80 feet (see Section 4.5.6 for results) and meet measurable objectives. Preliminary modeling results indicate that if the expanded conjunctive use project with Loch Lomond (Phase 1 and 2) is not implemented, recharge of purified wastewater in excess of 710 AFY will create drought storage
that can be used while still meeting measurable objectives. To generate 710 AFY of purified wastewater, Pure Water Soquel Chanticleer AWPF would require a partial expansion, while full expansion of the Pure Water Soquel Chanticleer AWPF would generate 1,500 AFY of purified wastewater. In both the 710 and 1,500 AFY alternatives, secondary-treated effluent would be conveyed to the Chanticleer AWPF via planned infrastructure as part of the Pure Water Soquel project. Secondary-treated effluent would be treated using micro-filtration, reverse osmosis, and ultraviolet light and advanced oxidation process. Purified wastewater would be conveyed to the SVWD’s El Pueblo yard for final conditioning and injected into wells near El Pueblo yard to recharge the Lompico aquifer. Brine is intended to be discharged via the Santa Cruz outfall. A purified wastewater project is a high-cost option, but with regional participation it could provide greater water availability as well as the benefit of shared infrastructure and costs.",34 / 4.5.1.1,Language indicates that it is apotential project and not a planned one.,
CC/Other,,,,NA,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Yes,"While basin groundwater levels have stabilized in the last few decades, supplemental sources of water from outside the Basin may be needed to increase Lompico aquifer groundwater levels and meet Basin sustainability objectives. After recharging enough purified wastewater to increase groundwater levels to measurable objectives, any additional water stored in the aquifer may be used to augment groundwater or surface water providing a drought resilient supply that will increase the cooperating agencies’ water supply resiliency.
The groundwater model was used to simulate groundwater conditions in the Basin in response to injecting 710 AFY in the central and northern Scotts Valley area. The Basin groundwater budget and groundwater levels for the project simulation are compared against a baseline “no project” simulation. Both the project and baseline simulations account for projected climate change described in Appendix 2D. A project of greater capacity was not modeled.
Table 4-5 compares the Basin groundwater budgets for baseline conditions with injecting 710 AFY of purified wastewater into the Lompico aquifer. The project is simulated to have the following benefits to the Basin:
• 200 AFY more groundwater is left in storage
• 300 AFY more net groundwater discharge to creeks as baseflow
Compared to 540 AFY conjunctive use (Section 4.3.6, Table 4-1), the amount of groundwater discharge to creeks from 710 AFY purified wastewater recharge (Table 4-5) is very similar, but there is 75% more groundwater in storage because of direct injection into the Lompico aquifer.
Like the expanded conjunctive use with Loch Lomond project, groundwater storage losses for the 710 AFY purified wastewater injection simulation is mostly in the Santa Margarita aquifer due to reduced precipitation in the climate change projection used in the simulations (Table 4-6).",4-39 / 4.5.6,,
CC/Other,,,,NA,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,,
